"customer_id","store_id","first_name","last_name","email","address_id","activebool","create_date","last_update","active","initials"
205,2,"Eileen","Carr","eileen.carr@sakilacustomer.org",209,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"E.C."
206,1,"Terri","Vasquez","terri.vasquez@sakilacustomer.org",210,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"T.V."
207,1,"Gertrude","Castillo","gertrude.castillo@sakilacustomer.org",211,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"G.C."
208,1,"Lucy","Wheeler","lucy.wheeler@sakilacustomer.org",212,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"L.W."
209,2,"Tonya","Chapman","tonya.chapman@sakilacustomer.org",213,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"T.C."
210,2,"Ella","Oliver","ella.oliver@sakilacustomer.org",214,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"E.O."
211,1,"Stacey","Montgomery","stacey.montgomery@sakilacustomer.org",215,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"S.M."
212,2,"Wilma","Richards","wilma.richards@sakilacustomer.org",216,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"W.R."
213,1,"Gina","Williamson","gina.williamson@sakilacustomer.org",217,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"G.W."
214,1,"Kristin","Johnston","kristin.johnston@sakilacustomer.org",218,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"K.J."
215,2,"Jessie","Banks","jessie.banks@sakilacustomer.org",219,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"J.B."
216,1,"Natalie","Meyer","natalie.meyer@sakilacustomer.org",220,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"N.M."
217,2,"Agnes","Bishop","agnes.bishop@sakilacustomer.org",221,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"A.B."
218,1,"Vera","Mccoy","vera.mccoy@sakilacustomer.org",222,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"V.M."
219,2,"Willie","Howell","willie.howell@sakilacustomer.org",223,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"W.H."
220,2,"Charlene","Alvarez","charlene.alvarez@sakilacustomer.org",224,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"C.A."
221,1,"Bessie","Morrison","bessie.morrison@sakilacustomer.org",225,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"B.M."
222,2,"Delores","Hansen","delores.hansen@sakilacustomer.org",226,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"D.H."
223,1,"Melinda","Fernandez","melinda.fernandez@sakilacustomer.org",227,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"M.F."
224,2,"Pearl","Garza","pearl.garza@sakilacustomer.org",228,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"P.G."
225,1,"Arlene","Harvey","arlene.harvey@sakilacustomer.org",229,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"A.H."
226,2,"Maureen","Little","maureen.little@sakilacustomer.org",230,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"M.L."
227,1,"Colleen","Burton","colleen.burton@sakilacustomer.org",231,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"C.B."
228,2,"Allison","Stanley","allison.stanley@sakilacustomer.org",232,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"A.S."
229,1,"Tamara","Nguyen","tamara.nguyen@sakilacustomer.org",233,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"T.N."
230,2,"Joy","George","joy.george@sakilacustomer.org",234,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"J.G."
231,1,"Georgia","Jacobs","georgia.jacobs@sakilacustomer.org",235,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"G.J."
232,2,"Constance","Reid","constance.reid@sakilacustomer.org",236,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"C.R."
233,2,"Lillie","Kim","lillie.kim@sakilacustomer.org",237,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"L.K."
234,1,"Claudia","Fuller","claudia.fuller@sakilacustomer.org",238,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"C.F."
235,1,"Jackie","Lynch","jackie.lynch@sakilacustomer.org",239,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"J.L."
236,1,"Marcia","Dean","marcia.dean@sakilacustomer.org",240,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"M.D."
237,1,"Tanya","Gilbert","tanya.gilbert@sakilacustomer.org",241,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"T.G."
238,1,"Nellie","Garrett","nellie.garrett@sakilacustomer.org",242,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"N.G."
239,2,"Minnie","Romero","minnie.romero@sakilacustomer.org",243,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"M.R."
240,1,"Marlene","Welch","marlene.welch@sakilacustomer.org",244,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"M.W."
241,2,"Heidi","Larson","heidi.larson@sakilacustomer.org",245,True,"2006-02-14","2023-04-27 06:36:13.898402",0,"H.L."
242,1,"Glenda","Frazier","glenda.frazier@sakilacustomer.org",246,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"G.F."
243,1,"Lydia","Burke","lydia.burke@sakilacustomer.org",247,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"L.B."
244,2,"Viola","Hanson","viola.hanson@sakilacustomer.org",248,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"V.H."
245,1,"Courtney","Day","courtney.day@sakilacustomer.org",249,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"C.D."
246,1,"Marian","Mendoza","marian.mendoza@sakilacustomer.org",250,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"M.M."
247,1,"Stella","Moreno","stella.moreno@sakilacustomer.org",251,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"S.M."
248,1,"Caroline","Bowman","caroline.bowman@sakilacustomer.org",252,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"C.B."
249,2,"Dora","Medina","dora.medina@sakilacustomer.org",253,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"D.M."
250,2,"Jo","Fowler","jo.fowler@sakilacustomer.org",254,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"J.F."
251,2,"Vickie","Brewer","vickie.brewer@sakilacustomer.org",255,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"V.B."
252,2,"Mattie","Hoffman","mattie.hoffman@sakilacustomer.org",256,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"M.H."
253,1,"Terry","Carlson","terry.carlson@sakilacustomer.org",258,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"T.C."
254,2,"Maxine","Silva","maxine.silva@sakilacustomer.org",259,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"M.S."
255,2,"Irma","Pearson","irma.pearson@sakilacustomer.org",260,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"I.P."
256,2,"Mabel","Holland","mabel.holland@sakilacustomer.org",261,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"M.H."
257,2,"Marsha","Douglas","marsha.douglas@sakilacustomer.org",262,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"M.D."
258,1,"Myrtle","Fleming","myrtle.fleming@sakilacustomer.org",263,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"M.F."
259,2,"Lena","Jensen","lena.jensen@sakilacustomer.org",264,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"L.J."
260,1,"Christy","Vargas","christy.vargas@sakilacustomer.org",265,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"C.V."
261,1,"Deanna","Byrd","deanna.byrd@sakilacustomer.org",266,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"D.B."
262,2,"Patsy","Davidson","patsy.davidson@sakilacustomer.org",267,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"P.D."
263,1,"Hilda","Hopkins","hilda.hopkins@sakilacustomer.org",268,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"H.H."
264,1,"Gwendolyn","May","gwendolyn.may@sakilacustomer.org",269,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"G.M."
265,2,"Jennie","Terry","jennie.terry@sakilacustomer.org",270,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"J.T."
266,2,"Nora","Herrera","nora.herrera@sakilacustomer.org",271,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"N.H."
267,1,"Margie","Wade","margie.wade@sakilacustomer.org",272,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"M.W."
268,1,"Nina","Soto","nina.soto@sakilacustomer.org",273,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"N.S."
269,1,"Cassandra","Walters","cassandra.walters@sakilacustomer.org",274,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"C.W."
270,1,"Leah","Curtis","leah.curtis@sakilacustomer.org",275,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"L.C."
271,1,"Penny","Neal","penny.neal@sakilacustomer.org",276,True,"2006-02-14","2023-04-27 06:36:13.898402",0,"P.N."
272,1,"Kay","Caldwell","kay.caldwell@sakilacustomer.org",277,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"K.C."
273,2,"Priscilla","Lowe","priscilla.lowe@sakilacustomer.org",278,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"P.L."
274,1,"Naomi","Jennings","naomi.jennings@sakilacustomer.org",279,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"N.J."
275,2,"Carole","Barnett","carole.barnett@sakilacustomer.org",280,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"C.B."
276,1,"Brandy","Graves","brandy.graves@sakilacustomer.org",281,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"B.G."
277,2,"Olga","Jimenez","olga.jimenez@sakilacustomer.org",282,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"O.J."
278,2,"Billie","Horton","billie.horton@sakilacustomer.org",283,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"B.H."
279,2,"Dianne","Shelton","dianne.shelton@sakilacustomer.org",284,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"D.S."
280,2,"Tracey","Barrett","tracey.barrett@sakilacustomer.org",285,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"T.B."
281,2,"Leona","Obrien","leona.obrien@sakilacustomer.org",286,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"L.O."
282,2,"Jenny","Castro","jenny.castro@sakilacustomer.org",287,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"J.C."
283,1,"Felicia","Sutton","felicia.sutton@sakilacustomer.org",288,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"F.S."
284,1,"Sonia","Gregory","sonia.gregory@sakilacustomer.org",289,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"S.G."
285,1,"Miriam","Mckinney","miriam.mckinney@sakilacustomer.org",290,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"M.M."
286,1,"Velma","Lucas","velma.lucas@sakilacustomer.org",291,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"V.L."
287,2,"Becky","Miles","becky.miles@sakilacustomer.org",292,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"B.M."
288,1,"Bobbie","Craig","bobbie.craig@sakilacustomer.org",293,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"B.C."
289,1,"Violet","Rodriquez","violet.rodriquez@sakilacustomer.org",294,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"V.R."
290,1,"Kristina","Chambers","kristina.chambers@sakilacustomer.org",295,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"K.C."
291,1,"Toni","Holt","toni.holt@sakilacustomer.org",296,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"T.H."
292,2,"Misty","Lambert","misty.lambert@sakilacustomer.org",297,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"M.L."
293,2,"Mae","Fletcher","mae.fletcher@sakilacustomer.org",298,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"M.F."
294,2,"Shelly","Watts","shelly.watts@sakilacustomer.org",299,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"S.W."
295,1,"Daisy","Bates","daisy.bates@sakilacustomer.org",300,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"D.B."
296,2,"Ramona","Hale","ramona.hale@sakilacustomer.org",301,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"R.H."
297,1,"Sherri","Rhodes","sherri.rhodes@sakilacustomer.org",302,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"S.R."
298,1,"Erika","Pena","erika.pena@sakilacustomer.org",303,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"E.P."
299,2,"James","Gannon","james.gannon@sakilacustomer.org",304,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"J.G."
300,1,"John","Farnsworth","john.farnsworth@sakilacustomer.org",305,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"J.F."
301,2,"Robert","Baughman","robert.baughman@sakilacustomer.org",306,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"R.B."
302,1,"Michael","Silverman","michael.silverman@sakilacustomer.org",307,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"M.S."
303,2,"William","Satterfield","william.satterfield@sakilacustomer.org",308,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"W.S."
304,2,"David","Royal","david.royal@sakilacustomer.org",309,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"D.R."
305,1,"Richard","Mccrary","richard.mccrary@sakilacustomer.org",310,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"R.M."
306,1,"Charles","Kowalski","charles.kowalski@sakilacustomer.org",311,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"C.K."
307,2,"Joseph","Joy","joseph.joy@sakilacustomer.org",312,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"J.J."
308,1,"Thomas","Grigsby","thomas.grigsby@sakilacustomer.org",313,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"T.G."
309,1,"Christopher","Greco","christopher.greco@sakilacustomer.org",314,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"C.G."
310,2,"Daniel","Cabral","daniel.cabral@sakilacustomer.org",315,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"D.C."
311,2,"Paul","Trout","paul.trout@sakilacustomer.org",316,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"P.T."
312,2,"Mark","Rinehart","mark.rinehart@sakilacustomer.org",317,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"M.R."
313,2,"Donald","Mahon","donald.mahon@sakilacustomer.org",318,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"D.M."
314,1,"George","Linton","george.linton@sakilacustomer.org",319,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"G.L."
315,2,"Kenneth","Gooden","kenneth.gooden@sakilacustomer.org",320,True,"2006-02-14","2023-04-27 06:36:13.898402",0,"K.G."
316,1,"Steven","Curley","steven.curley@sakilacustomer.org",321,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"S.C."
317,2,"Edward","Baugh","edward.baugh@sakilacustomer.org",322,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"E.B."
318,1,"Brian","Wyman","brian.wyman@sakilacustomer.org",323,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"B.W."
319,2,"Ronald","Weiner","ronald.weiner@sakilacustomer.org",324,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"R.W."
320,2,"Anthony","Schwab","anthony.schwab@sakilacustomer.org",325,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"A.S."
321,1,"Kevin","Schuler","kevin.schuler@sakilacustomer.org",326,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"K.S."
322,1,"Jason","Morrissey","jason.morrissey@sakilacustomer.org",327,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"J.M."
323,2,"Matthew","Mahan","matthew.mahan@sakilacustomer.org",328,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"M.M."
324,2,"Gary","Coy","gary.coy@sakilacustomer.org",329,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"G.C."
325,1,"Timothy","Bunn","timothy.bunn@sakilacustomer.org",330,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"T.B."
326,1,"Jose","Andrew","jose.andrew@sakilacustomer.org",331,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"J.A."
327,2,"Larry","Thrasher","larry.thrasher@sakilacustomer.org",332,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"L.T."
328,2,"Jeffrey","Spear","jeffrey.spear@sakilacustomer.org",333,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"J.S."
329,2,"Frank","Waggoner","frank.waggoner@sakilacustomer.org",334,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"F.W."
330,1,"Scott","Shelley","scott.shelley@sakilacustomer.org",335,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"S.S."
331,1,"Eric","Robert","eric.robert@sakilacustomer.org",336,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"E.R."
332,1,"Stephen","Qualls","stephen.qualls@sakilacustomer.org",337,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"S.Q."
333,2,"Andrew","Purdy","andrew.purdy@sakilacustomer.org",338,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"A.P."
334,2,"Raymond","Mcwhorter","raymond.mcwhorter@sakilacustomer.org",339,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"R.M."
335,1,"Gregory","Mauldin","gregory.mauldin@sakilacustomer.org",340,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"G.M."
336,1,"Joshua","Mark","joshua.mark@sakilacustomer.org",341,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"J.M."
337,1,"Jerry","Jordon","jerry.jordon@sakilacustomer.org",342,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"J.J."
338,1,"Dennis","Gilman","dennis.gilman@sakilacustomer.org",343,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"D.G."
339,2,"Walter","Perryman","walter.perryman@sakilacustomer.org",344,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"W.P."
340,1,"Patrick","Newsom","patrick.newsom@sakilacustomer.org",345,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"P.N."
341,1,"Peter","Menard","peter.menard@sakilacustomer.org",346,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"P.M."
342,1,"Harold","Martino","harold.martino@sakilacustomer.org",347,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"H.M."
343,1,"Douglas","Graf","douglas.graf@sakilacustomer.org",348,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"D.G."
344,1,"Henry","Billingsley","henry.billingsley@sakilacustomer.org",349,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"H.B."
345,1,"Carl","Artis","carl.artis@sakilacustomer.org",350,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"C.A."
346,1,"Arthur","Simpkins","arthur.simpkins@sakilacustomer.org",351,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"A.S."
347,2,"Ryan","Salisbury","ryan.salisbury@sakilacustomer.org",352,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"R.S."
348,2,"Roger","Quintanilla","roger.quintanilla@sakilacustomer.org",353,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"R.Q."
349,2,"Joe","Gilliland","joe.gilliland@sakilacustomer.org",354,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"J.G."
350,1,"Juan","Fraley","juan.fraley@sakilacustomer.org",355,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"J.F."
351,1,"Jack","Foust","jack.foust@sakilacustomer.org",356,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"J.F."
352,1,"Albert","Crouse","albert.crouse@sakilacustomer.org",357,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"A.C."
353,1,"Jonathan","Scarborough","jonathan.scarborough@sakilacustomer.org",358,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"J.S."
354,2,"Justin","Ngo","justin.ngo@sakilacustomer.org",359,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"J.N."
355,2,"Terry","Grissom","terry.grissom@sakilacustomer.org",360,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"T.G."
356,2,"Gerald","Fultz","gerald.fultz@sakilacustomer.org",361,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"G.F."
357,1,"Keith","Rico","keith.rico@sakilacustomer.org",362,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"K.R."
358,2,"Samuel","Marlow","samuel.marlow@sakilacustomer.org",363,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"S.M."
359,2,"Willie","Markham","willie.markham@sakilacustomer.org",364,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"W.M."
360,2,"Ralph","Madrigal","ralph.madrigal@sakilacustomer.org",365,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"R.M."
361,2,"Lawrence","Lawton","lawrence.lawton@sakilacustomer.org",366,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"L.L."
362,1,"Nicholas","Barfield","nicholas.barfield@sakilacustomer.org",367,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"N.B."
363,2,"Roy","Whiting","roy.whiting@sakilacustomer.org",368,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"R.W."
364,1,"Benjamin","Varney","benjamin.varney@sakilacustomer.org",369,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"B.V."
365,2,"Bruce","Schwarz","bruce.schwarz@sakilacustomer.org",370,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"B.S."
366,1,"Brandon","Huey","brandon.huey@sakilacustomer.org",371,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"B.H."
367,1,"Adam","Gooch","adam.gooch@sakilacustomer.org",372,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"A.G."
368,1,"Harry","Arce","harry.arce@sakilacustomer.org",373,True,"2006-02-14","2023-04-27 06:36:13.898402",0,"H.A."
369,2,"Fred","Wheat","fred.wheat@sakilacustomer.org",374,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"F.W."
370,2,"Wayne","Truong","wayne.truong@sakilacustomer.org",375,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"W.T."
371,1,"Billy","Poulin","billy.poulin@sakilacustomer.org",376,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"B.P."
372,2,"Steve","Mackenzie","steve.mackenzie@sakilacustomer.org",377,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"S.M."
373,1,"Louis","Leone","louis.leone@sakilacustomer.org",378,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"L.L."
374,2,"Jeremy","Hurtado","jeremy.hurtado@sakilacustomer.org",379,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"J.H."
375,2,"Aaron","Selby","aaron.selby@sakilacustomer.org",380,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"A.S."
376,1,"Randy","Gaither","randy.gaither@sakilacustomer.org",381,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"R.G."
377,1,"Howard","Fortner","howard.fortner@sakilacustomer.org",382,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"H.F."
378,1,"Eugene","Culpepper","eugene.culpepper@sakilacustomer.org",383,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"E.C."
379,1,"Carlos","Coughlin","carlos.coughlin@sakilacustomer.org",384,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"C.C."
380,1,"Russell","Brinson","russell.brinson@sakilacustomer.org",385,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"R.B."
381,2,"Bobby","Boudreau","bobby.boudreau@sakilacustomer.org",386,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"B.B."
382,2,"Victor","Barkley","victor.barkley@sakilacustomer.org",387,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"V.B."
383,1,"Martin","Bales","martin.bales@sakilacustomer.org",388,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"M.B."
384,2,"Ernest","Stepp","ernest.stepp@sakilacustomer.org",389,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"E.S."
385,1,"Phillip","Holm","phillip.holm@sakilacustomer.org",390,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"P.H."
386,1,"Todd","Tan","todd.tan@sakilacustomer.org",391,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"T.T."
387,2,"Jesse","Schilling","jesse.schilling@sakilacustomer.org",392,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"J.S."
388,2,"Craig","Morrell","craig.morrell@sakilacustomer.org",393,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"C.M."
389,1,"Alan","Kahn","alan.kahn@sakilacustomer.org",394,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"A.K."
390,1,"Shawn","Heaton","shawn.heaton@sakilacustomer.org",395,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"S.H."
391,1,"Clarence","Gamez","clarence.gamez@sakilacustomer.org",396,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"C.G."
392,2,"Sean","Douglass","sean.douglass@sakilacustomer.org",397,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"S.D."
393,1,"Philip","Causey","philip.causey@sakilacustomer.org",398,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"P.C."
394,2,"Chris","Brothers","chris.brothers@sakilacustomer.org",399,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"C.B."
395,2,"Johnny","Turpin","johnny.turpin@sakilacustomer.org",400,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"J.T."
396,1,"Earl","Shanks","earl.shanks@sakilacustomer.org",401,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"E.S."
397,1,"Jimmy","Schrader","jimmy.schrader@sakilacustomer.org",402,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"J.S."
398,1,"Antonio","Meek","antonio.meek@sakilacustomer.org",403,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"A.M."
399,1,"Danny","Isom","danny.isom@sakilacustomer.org",404,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"D.I."
400,2,"Bryan","Hardison","bryan.hardison@sakilacustomer.org",405,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"B.H."
401,2,"Tony","Carranza","tony.carranza@sakilacustomer.org",406,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"T.C."
402,1,"Luis","Yanez","luis.yanez@sakilacustomer.org",407,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"L.Y."
403,1,"Mike","Way","mike.way@sakilacustomer.org",408,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"M.W."
404,2,"Stanley","Scroggins","stanley.scroggins@sakilacustomer.org",409,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"S.S."
405,1,"Leonard","Schofield","leonard.schofield@sakilacustomer.org",410,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"L.S."
406,1,"Nathan","Runyon","nathan.runyon@sakilacustomer.org",411,True,"2006-02-14","2023-04-27 06:36:13.898402",0,"N.R."
407,1,"Dale","Ratcliff","dale.ratcliff@sakilacustomer.org",412,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"D.R."
408,1,"Manuel","Murrell","manuel.murrell@sakilacustomer.org",413,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"M.M."
409,2,"Rodney","Moeller","rodney.moeller@sakilacustomer.org",414,True,"2006-02-14","2023-04-27 06:36:13.898402",1,"R.M."
